idbase,ponderador,variable,value,sort_value
2378.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,
2005.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1188.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
2121.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
269.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
1891.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
1584.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
2063.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
2315.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2256.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
2311.0,1.1847591449646682,modalidad_trabajo,Parcial,
423.0,0.6863097088348782,modalidad_trabajo,Parcial,
742.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
682.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2062.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1567.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
2304.0,0.8455146423265579,modalidad_trabajo,Parcial,
2386.0,1.1847591449646682,modalidad_trabajo,Parcial,
372.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1618.0,1.217562046721443,modalidad_trabajo,Parcial,
2233.0,1.1847591449646682,modalidad_trabajo,,
2381.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1994.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2087.0,1.1847591449646682,modalidad_trabajo,,
1986.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
2018.0,0.8689247454382582,modalidad_trabajo,Parcial,
1548.0,1.217562046721443,modalidad_trabajo,Parcial,
1995.0,0.8689247454382582,modalidad_trabajo,Parcial,
2012.0,1.217562046721443,modalidad_trabajo,,
829.0,1.2099187387061097,modalidad_trabajo,Parcial,
879.0,1.2099187387061097,modalidad_trabajo,Parcial,
1065.0,0.6863097088348782,modalidad_trabajo,Parcial,
645.0,0.6678195218138128,modalidad_trabajo,Parcial,
832.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,
1295.0,0.8455146423265579,modalidad_trabajo,Parcial,
1388.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1882.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
1950.0,1.1847591449646682,modalidad_trabajo,Parcial,
2244.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
609.0,0.6678195218138128,modalidad_trabajo,Parcial,
652.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1278.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1572.0,0.6863097088348782,modalidad_trabajo,Parcial,
1686.0,1.217562046721443,modalidad_trabajo,Parcial,
2039.0,0.8689247454382582,modalidad_trabajo,Parcial,
817.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
823.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
869.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,
1130.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1227.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1566.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1819.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1935.0,0.8026142159149764,modalidad_trabajo,Sin Teletrabajo,
1992.0,1.217562046721443,modalidad_trabajo,Parcial,
2034.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2198.0,1.217562046721443,modalidad_trabajo,Parcial,
458.0,0.8689247454382582,modalidad_trabajo,Parcial,
790.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
1451.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
2004.0,0.8689247454382582,modalidad_trabajo,Parcial,
2201.0,1.217562046721443,modalidad_trabajo,Parcial,
2232.0,0.8455146423265579,modalidad_trabajo,Parcial,
1821.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
880.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
2127.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2166.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,
183.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1792.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2052.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2197.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
190.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1193.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1684.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1658.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
298.0,1.217562046721443,modalidad_trabajo,,
940.0,1.2099187387061097,modalidad_trabajo,Parcial,
1297.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1748.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1795.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1879.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1924.0,1.0161758522009203,modalidad_trabajo,Sin Teletrabajo,
2084.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1680.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
301.0,0.6863097088348782,modalidad_trabajo,Parcial,
1865.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
2185.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
2241.0,0.8455146423265579,modalidad_trabajo,Parcial,
613.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1571.0,0.6863097088348782,modalidad_trabajo,Parcial,
1644.0,0.8689247454382582,modalidad_trabajo,,
772.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1497.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1913.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
2168.0,1.0161758522009203,modalidad_trabajo,Sin Teletrabajo,
2223.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2076.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2091.0,0.6793466909860374,modalidad_trabajo,Sin Teletrabajo,
1450.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1757.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
990.0,1.423894482151761,modalidad_trabajo,Parcial,
1855.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1895.0,0.9721348990956188,modalidad_trabajo,Sin Teletrabajo,
1317.0,1.1847591449646682,modalidad_trabajo,Parcial,
1775.0,0.6678195218138128,modalidad_trabajo,Parcial,
749.0,0.6678195218138128,modalidad_trabajo,Parcial,
1296.0,0.9357676922988912,modalidad_trabajo,Parcial,
412.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1420.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
1687.0,0.8689247454382582,modalidad_trabajo,Parcial,
1100.0,1.217562046721443,modalidad_trabajo,Parcial,
2252.0,1.1847591449646682,modalidad_trabajo,Parcial,
1176.0,0.6981560353645274,modalidad_trabajo,Parcial,
764.0,1.1847591449646682,modalidad_trabajo,Parcial,
973.0,1.423894482151761,modalidad_trabajo,Parcial,
1313.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1457.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1718.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
1735.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
1779.0,0.8455146423265579,modalidad_trabajo,,
1866.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1893.0,0.8634700259113033,modalidad_trabajo,Parcial,
2058.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
2083.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
2132.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
2142.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
657.0,0.6678195218138128,modalidad_trabajo,,
1752.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1897.0,0.6820013645392717,modalidad_trabajo,Sin Teletrabajo,
2065.0,1.217562046721443,modalidad_trabajo,Parcial,
2093.0,0.9357676922988912,modalidad_trabajo,Parcial,
1681.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
734.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1078.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1325.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1483.0,1.0161758522009203,modalidad_trabajo,Parcial,
1579.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1679.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1878.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
2095.0,0.8455146423265579,modalidad_trabajo,,
2163.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,
306.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
421.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
1131.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1178.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1180.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
1751.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1767.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1831.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
748.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1287.0,0.9357676922988912,modalidad_trabajo,Parcial,
1435.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
1857.0,0.8634700259113033,modalidad_trabajo,Parcial,
1905.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
2143.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
2265.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
547.0,0.8455146423265579,modalidad_trabajo,Parcial,
1268.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1386.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1647.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1770.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1802.0,0.8455146423265579,modalidad_trabajo,Parcial,
2177.0,0.8455146423265579,modalidad_trabajo,Parcial,
2296.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
381.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
519.0,0.8689247454382582,modalidad_trabajo,Parcial,
681.0,0.6678195218138128,modalidad_trabajo,,
977.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,
1269.0,0.8455146423265579,modalidad_trabajo,,
1280.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1341.0,0.6678195218138128,modalidad_trabajo,Parcial,
359.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1152.0,0.8689247454382582,modalidad_trabajo,,
1701.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1838.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
2176.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
7.0,0.8455146423265579,modalidad_trabajo,Parcial,
482.0,1.217562046721443,modalidad_trabajo,Parcial,
955.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,
1242.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1308.0,0.8455146423265579,modalidad_trabajo,Parcial,
2276.0,0.6863097088348782,modalidad_trabajo,Parcial,
1473.0,0.8026142159149764,modalidad_trabajo,Sin Teletrabajo,
1496.0,1.2099187387061097,modalidad_trabajo,Parcial,
1825.0,0.8455146423265579,modalidad_trabajo,Parcial,
325.0,1.217562046721443,modalidad_trabajo,Parcial,
1217.0,0.6863097088348782,modalidad_trabajo,Parcial,
1263.0,0.6678195218138128,modalidad_trabajo,Parcial,
1582.0,0.8689247454382582,modalidad_trabajo,Parcial,
382.0,1.217562046721443,modalidad_trabajo,,
1846.0,0.8455146423265579,modalidad_trabajo,Parcial,
1307.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
852.0,0.6820013645392717,modalidad_trabajo,Sin Teletrabajo,
2068.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
448.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
767.0,0.8455146423265579,modalidad_trabajo,,
827.0,0.6820013645392717,modalidad_trabajo,Sin Teletrabajo,
1218.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1469.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,
2053.0,1.217562046721443,modalidad_trabajo,,
2192.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2194.0,0.8689247454382582,modalidad_trabajo,,
1598.0,0.8689247454382582,modalidad_trabajo,,
2042.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2230.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
268.0,0.8689247454382582,modalidad_trabajo,Parcial,
994.0,0.8689247454382582,modalidad_trabajo,Parcial,
1504.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1692.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1781.0,0.8455146423265579,modalidad_trabajo,Parcial,
2077.0,0.8455146423265579,modalidad_trabajo,,
2222.0,1.217562046721443,modalidad_trabajo,Parcial,
175.0,0.8689247454382582,modalidad_trabajo,Parcial,
376.0,0.8689247454382582,modalidad_trabajo,Parcial,
418.0,0.8689247454382582,modalidad_trabajo,Parcial,
473.0,0.6863097088348782,modalidad_trabajo,,
892.0,0.8634700259113033,modalidad_trabajo,Parcial,
1137.0,0.9616766678135392,modalidad_trabajo,Parcial,
1146.0,0.8689247454382582,modalidad_trabajo,Parcial,
1214.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1655.0,1.217562046721443,modalidad_trabajo,Parcial,
1685.0,0.6863097088348782,modalidad_trabajo,Parcial,
1996.0,0.8689247454382582,modalidad_trabajo,Parcial,
2200.0,0.8689247454382582,modalidad_trabajo,,
1141.0,0.6863097088348782,modalidad_trabajo,Parcial,
2174.0,1.2099187387061097,modalidad_trabajo,Parcial,
4.0,0.9357676922988912,modalidad_trabajo,Parcial,
695.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
732.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1004.0,0.6820013645392717,modalidad_trabajo,Parcial,
1378.0,1.1847591449646682,modalidad_trabajo,Parcial,
1382.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1808.0,0.8455146423265579,modalidad_trabajo,Total,
1836.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1858.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
2124.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
2251.0,0.6678195218138128,modalidad_trabajo,,
1198.0,0.6863097088348782,modalidad_trabajo,Parcial,
2072.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
2112.0,0.6678195218138128,modalidad_trabajo,Parcial,
479.0,0.6863097088348782,modalidad_trabajo,Parcial,
1001.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1008.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
1083.0,1.217562046721443,modalidad_trabajo,Parcial,
1175.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1270.0,0.8455146423265579,modalidad_trabajo,Parcial,
1593.0,0.9616766678135392,modalidad_trabajo,Parcial,
1662.0,0.8689247454382582,modalidad_trabajo,Parcial,
1794.0,0.9519198893262194,modalidad_trabajo,Sin Teletrabajo,
1843.0,0.8455146423265579,modalidad_trabajo,Parcial,
2048.0,0.6863097088348782,modalidad_trabajo,Parcial,
2133.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,
2210.0,0.8689247454382582,modalidad_trabajo,Parcial,
2235.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
68.0,1.6690505525687327,modalidad_trabajo,Sin Teletrabajo,
74.0,1.6690505525687327,modalidad_trabajo,,
91.0,1.3182794077137172,modalidad_trabajo,Sin Teletrabajo,
139.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
173.0,0.8689247454382582,modalidad_trabajo,Parcial,
262.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
633.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
654.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
777.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
805.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1020.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,
1049.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,
1087.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1090.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1091.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1136.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1154.0,0.8689247454382582,modalidad_trabajo,Parcial,
1162.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1225.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1294.0,1.1847591449646682,modalidad_trabajo,Parcial,
1300.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1303.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
1352.0,0.6793466909860374,modalidad_trabajo,Sin Teletrabajo,
1375.0,0.6678195218138128,modalidad_trabajo,Parcial,
1391.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
1395.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1455.0,1.2099187387061097,modalidad_trabajo,Parcial,
1471.0,1.0161758522009203,modalidad_trabajo,Sin Teletrabajo,
1539.0,0.9408026489069816,modalidad_trabajo,Parcial,
1561.0,0.8689247454382582,modalidad_trabajo,Parcial,
1636.0,1.217562046721443,modalidad_trabajo,Parcial,
1765.0,0.9357676922988912,modalidad_trabajo,Parcial,
1801.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1837.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1841.0,0.9519198893262194,modalidad_trabajo,Sin Teletrabajo,
1861.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
1864.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
1869.0,0.6820013645392717,modalidad_trabajo,Sin Teletrabajo,
1870.0,0.8634700259113033,modalidad_trabajo,Sin Teletrabajo,
1875.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1887.0,0.9556396933504712,modalidad_trabajo,Sin Teletrabajo,
1892.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1898.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1899.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
2002.0,1.217562046721443,modalidad_trabajo,Parcial,
2021.0,1.217562046721443,modalidad_trabajo,Parcial,
2044.0,0.8689247454382582,modalidad_trabajo,Parcial,
2071.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
2109.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2155.0,0.6820013645392717,modalidad_trabajo,Sin Teletrabajo,
2280.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2309.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2348.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
100.0,0.9408026489069816,modalidad_trabajo,Parcial,
102.0,1.191133815660212,modalidad_trabajo,Parcial,
156.0,0.8689247454382582,modalidad_trabajo,Parcial,
232.0,0.9616766678135392,modalidad_trabajo,Parcial,
288.0,1.217562046721443,modalidad_trabajo,Parcial,
383.0,0.9616766678135392,modalidad_trabajo,Parcial,
403.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
568.0,0.6793466909860374,modalidad_trabajo,Parcial,
709.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
992.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1015.0,0.6678195218138128,modalidad_trabajo,,
1074.0,1.217562046721443,modalidad_trabajo,Parcial,
1108.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
1167.0,0.8689247454382582,modalidad_trabajo,Parcial,
1229.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1237.0,0.6863097088348782,modalidad_trabajo,Total,
1239.0,0.8689247454382582,modalidad_trabajo,Parcial,
1344.0,0.8455146423265579,modalidad_trabajo,Parcial,
1345.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1390.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1434.0,0.8634700259113033,modalidad_trabajo,Parcial,
1514.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,
1546.0,1.6690505525687327,modalidad_trabajo,Parcial,
1583.0,1.217562046721443,modalidad_trabajo,Parcial,
1607.0,0.8689247454382582,modalidad_trabajo,Parcial,
1645.0,0.8689247454382582,modalidad_trabajo,Parcial,
1664.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1716.0,0.6863097088348782,modalidad_trabajo,Parcial,
1721.0,1.217562046721443,modalidad_trabajo,Parcial,
1723.0,0.8689247454382582,modalidad_trabajo,Parcial,
1807.0,1.1847591449646682,modalidad_trabajo,Parcial,
1847.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
2029.0,1.217562046721443,modalidad_trabajo,Parcial,
2047.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2049.0,1.217562046721443,modalidad_trabajo,,
2164.0,1.0161758522009203,modalidad_trabajo,Sin Teletrabajo,
2226.0,0.8455146423265579,modalidad_trabajo,Parcial,
2231.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2297.0,0.8689247454382582,modalidad_trabajo,Parcial,
2328.0,1.0161758522009203,modalidad_trabajo,Sin Teletrabajo,
73.0,1.191133815660212,modalidad_trabajo,Parcial,
178.0,1.217562046721443,modalidad_trabajo,Parcial,
290.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
322.0,1.217562046721443,modalidad_trabajo,Parcial,
341.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
342.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
569.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
690.0,0.8455146423265579,modalidad_trabajo,,
717.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
1037.0,1.6690505525687327,modalidad_trabajo,Parcial,
1061.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
1211.0,0.6863097088348782,modalidad_trabajo,Parcial,
1223.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1260.0,1.1847591449646682,modalidad_trabajo,Parcial,
1285.0,0.8455146423265579,modalidad_trabajo,Parcial,
1322.0,0.8455146423265579,modalidad_trabajo,Sin Teletrabajo,
1405.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1523.0,1.191133815660212,modalidad_trabajo,Parcial,
1537.0,0.9408026489069816,modalidad_trabajo,Sin Teletrabajo,
1557.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
1565.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1741.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1793.0,0.6678195218138128,modalidad_trabajo,Sin Teletrabajo,
1812.0,0.6678195218138128,modalidad_trabajo,Parcial,
1889.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1981.0,1.191133815660212,modalidad_trabajo,,
1998.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
2078.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2169.0,1.191133815660212,modalidad_trabajo,Parcial,
2184.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
2261.0,0.8634700259113033,modalidad_trabajo,Parcial,
2277.0,1.217562046721443,modalidad_trabajo,Parcial,
430.0,0.9616766678135392,modalidad_trabajo,,
729.0,0.9357676922988912,modalidad_trabajo,,
1702.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1848.0,0.9357676922988912,modalidad_trabajo,Parcial,
1938.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,
2248.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1347.0,0.9357676922988912,modalidad_trabajo,,
626.0,0.9519198893262194,modalidad_trabajo,Total,
1127.0,1.217562046721443,modalidad_trabajo,Parcial,
1164.0,1.217562046721443,modalidad_trabajo,Parcial,
1425.0,0.8634700259113033,modalidad_trabajo,Parcial,
1503.0,0.8455146423265579,modalidad_trabajo,Parcial,
1853.0,0.9357676922988912,modalidad_trabajo,Sin Teletrabajo,
1906.0,1.2099187387061097,modalidad_trabajo,Parcial,
1922.0,1.2099187387061097,modalidad_trabajo,Parcial,
2030.0,1.217562046721443,modalidad_trabajo,,
2035.0,1.217562046721443,modalidad_trabajo,Parcial,
2141.0,1.2099187387061097,modalidad_trabajo,Parcial,
2239.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
2281.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
259.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1338.0,0.9357676922988912,modalidad_trabajo,Parcial,
1822.0,1.1847591449646682,modalidad_trabajo,Sin Teletrabajo,
1832.0,1.1847591449646682,modalidad_trabajo,Parcial,
1904.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1908.0,0.6820013645392717,modalidad_trabajo,Parcial,
1927.0,1.423894482151761,modalidad_trabajo,Sin Teletrabajo,
929.0,1.2099187387061097,modalidad_trabajo,Sin Teletrabajo,
1609.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
2325.0,1.0161758522009203,modalidad_trabajo,Parcial,
250.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
367.0,0.9616766678135392,modalidad_trabajo,Sin Teletrabajo,
400.0,1.217562046721443,modalidad_trabajo,Parcial,
1507.0,0.8634700259113033,modalidad_trabajo,Parcial,
1555.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1620.0,1.217562046721443,modalidad_trabajo,Parcial,
1643.0,1.217562046721443,modalidad_trabajo,Parcial,
1742.0,0.6678195218138128,modalidad_trabajo,Parcial,
1973.0,1.191133815660212,modalidad_trabajo,Sin Teletrabajo,
1984.0,0.9570417538408628,modalidad_trabajo,Sin Teletrabajo,
209.0,1.217562046721443,modalidad_trabajo,Parcial,
528.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1085.0,1.217562046721443,modalidad_trabajo,Parcial,
1095.0,0.8689247454382582,modalidad_trabajo,Sin Teletrabajo,
1120.0,1.217562046721443,modalidad_trabajo,Sin Teletrabajo,
1142.0,0.8689247454382582,modalidad_trabajo,Parcial,
1210.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
1220.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
1558.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
1563.0,0.6863097088348782,modalidad_trabajo,Sin Teletrabajo,
