idbase,ponderador,variable,value,index,raw_value
1670.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1709.0,1.217562046721443,edad_tramo,25-34 años,443,2
134.0,0.8689247454382582,edad_tramo,25-34 años,443,2
148.0,0.6863097088348782,edad_tramo,25-34 años,443,2
157.0,0.8689247454382582,edad_tramo,25-34 años,443,2
311.0,0.8689247454382582,edad_tramo,25-34 años,443,2
317.0,0.6863097088348782,edad_tramo,25-34 años,443,2
320.0,0.6863097088348782,edad_tramo,25-34 años,443,2
321.0,1.217562046721443,edad_tramo,25-34 años,443,2
323.0,0.8689247454382582,edad_tramo,25-34 años,443,2
486.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1549.0,1.217562046721443,edad_tramo,25-34 años,443,2
273.0,0.8689247454382582,edad_tramo,25-34 años,443,2
518.0,0.6981560353645274,edad_tramo,25-34 años,443,2
1216.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1700.0,0.9616766678135391,edad_tramo,25-34 años,443,2
167.0,0.8689247454382582,edad_tramo,25-34 años,443,2
225.0,0.8689247454382582,edad_tramo,25-34 años,443,2
324.0,0.8689247454382582,edad_tramo,25-34 años,443,2
360.0,0.8689247454382582,edad_tramo,25-34 años,443,2
361.0,0.6863097088348782,edad_tramo,25-34 años,443,2
389.0,0.6863097088348782,edad_tramo,25-34 años,443,2
419.0,1.217562046721443,edad_tramo,25-34 años,443,2
426.0,0.8689247454382582,edad_tramo,25-34 años,443,2
495.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1116.0,1.217562046721443,edad_tramo,25-34 años,443,2
145.0,0.9616766678135391,edad_tramo,25-34 años,443,2
154.0,1.217562046721443,edad_tramo,25-34 años,443,2
160.0,0.8689247454382582,edad_tramo,25-34 años,443,2
445.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1071.0,1.217562046721443,edad_tramo,25-34 años,443,2
1140.0,1.217562046721443,edad_tramo,25-34 años,443,2
1506.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1586.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1600.0,0.8689247454382582,edad_tramo,25-34 años,443,2
141.0,0.8689247454382582,edad_tramo,25-34 años,443,2
267.0,0.8689247454382582,edad_tramo,25-34 años,443,2
402.0,0.8689247454382582,edad_tramo,25-34 años,443,2
487.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1080.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1088.0,0.8689247454382582,edad_tramo,25-34 años,443,2
329.0,0.6863097088348782,edad_tramo,25-34 años,443,2
471.0,1.217562046721443,edad_tramo,25-34 años,443,2
135.0,0.8689247454382582,edad_tramo,25-34 años,443,2
171.0,0.8689247454382582,edad_tramo,25-34 años,443,2
212.0,0.8689247454382582,edad_tramo,25-34 años,443,2
270.0,0.6981560353645274,edad_tramo,25-34 años,443,2
200.0,1.217562046721443,edad_tramo,25-34 años,443,2
276.0,1.217562046721443,edad_tramo,25-34 años,443,2
332.0,1.217562046721443,edad_tramo,25-34 años,443,2
454.0,0.6863097088348782,edad_tramo,25-34 años,443,2
516.0,0.8689247454382582,edad_tramo,25-34 años,443,2
517.0,1.217562046721443,edad_tramo,25-34 años,443,2
1143.0,1.217562046721443,edad_tramo,25-34 años,443,2
1148.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1184.0,1.217562046721443,edad_tramo,25-34 años,443,2
2289.0,0.8689247454382582,edad_tramo,25-34 años,443,2
144.0,0.8689247454382582,edad_tramo,25-34 años,443,2
275.0,0.8689247454382582,edad_tramo,25-34 años,443,2
278.0,1.217562046721443,edad_tramo,25-34 años,443,2
347.0,0.6863097088348782,edad_tramo,25-34 años,443,2
363.0,1.217562046721443,edad_tramo,25-34 años,443,2
1068.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1073.0,0.6863097088348782,edad_tramo,25-34 años,443,2
533.0,0.9616766678135391,edad_tramo,25-34 años,443,2
330.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1134.0,0.8689247454382582,edad_tramo,25-34 años,443,2
242.0,0.8689247454382582,edad_tramo,25-34 años,443,2
435.0,0.9782760772000166,edad_tramo,25-34 años,443,2
1665.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1179.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1189.0,1.217562046721443,edad_tramo,25-34 años,443,2
143.0,1.217562046721443,edad_tramo,25-34 años,443,2
192.0,1.217562046721443,edad_tramo,25-34 años,443,2
210.0,1.217562046721443,edad_tramo,25-34 años,443,2
284.0,0.8689247454382582,edad_tramo,25-34 años,443,2
293.0,0.9616766678135391,edad_tramo,25-34 años,443,2
417.0,0.8689247454382582,edad_tramo,25-34 años,443,2
525.0,0.8689247454382582,edad_tramo,25-34 años,443,2
538.0,1.217562046721443,edad_tramo,25-34 años,443,2
1552.0,1.217562046721443,edad_tramo,25-34 años,443,2
1575.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1649.0,0.8689247454382582,edad_tramo,25-34 años,443,2
316.0,0.8689247454382582,edad_tramo,25-34 años,443,2
386.0,0.6863097088348782,edad_tramo,25-34 años,443,2
388.0,0.8689247454382582,edad_tramo,25-34 años,443,2
467.0,0.8689247454382582,edad_tramo,25-34 años,443,2
510.0,0.9616766678135391,edad_tramo,25-34 años,443,2
1014.0,1.217562046721443,edad_tramo,25-34 años,443,2
184.0,0.9616766678135391,edad_tramo,25-34 años,443,2
505.0,1.217562046721443,edad_tramo,25-34 años,443,2
217.0,0.8689247454382582,edad_tramo,25-34 años,443,2
428.0,0.6863097088348782,edad_tramo,25-34 años,443,2
481.0,0.8689247454382582,edad_tramo,25-34 años,443,2
492.0,1.217562046721443,edad_tramo,25-34 años,443,2
1630.0,1.217562046721443,edad_tramo,25-34 años,443,2
349.0,1.217562046721443,edad_tramo,25-34 años,443,2
9.0,0.9616766678135391,edad_tramo,25-34 años,443,2
153.0,1.217562046721443,edad_tramo,25-34 años,443,2
237.0,1.217562046721443,edad_tramo,25-34 años,443,2
280.0,1.217562046721443,edad_tramo,25-34 años,443,2
302.0,0.9616766678135391,edad_tramo,25-34 años,443,2
463.0,0.9616766678135391,edad_tramo,25-34 años,443,2
502.0,0.9616766678135391,edad_tramo,25-34 años,443,2
224.0,0.8689247454382582,edad_tramo,25-34 años,443,2
265.0,0.8689247454382582,edad_tramo,25-34 años,443,2
310.0,0.6981560353645274,edad_tramo,25-34 años,443,2
365.0,1.217562046721443,edad_tramo,25-34 años,443,2
395.0,0.8689247454382582,edad_tramo,25-34 años,443,2
429.0,0.9616766678135391,edad_tramo,25-34 años,443,2
433.0,0.8689247454382582,edad_tramo,25-34 años,443,2
485.0,1.217562046721443,edad_tramo,25-34 años,443,2
1114.0,0.8689247454382582,edad_tramo,25-34 años,443,2
216.0,0.6863097088348782,edad_tramo,25-34 años,443,2
434.0,1.217562046721443,edad_tramo,25-34 años,443,2
455.0,0.6863097088348782,edad_tramo,25-34 años,443,2
460.0,0.8689247454382582,edad_tramo,25-34 años,443,2
523.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1063.0,1.217562046721443,edad_tramo,25-34 años,443,2
1181.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1207.0,0.8689247454382582,edad_tramo,25-34 años,443,2
2189.0,0.8689247454382582,edad_tramo,25-34 años,443,2
252.0,0.6863097088348782,edad_tramo,25-34 años,443,2
998.0,1.217562046721443,edad_tramo,25-34 años,443,2
221.0,0.8689247454382582,edad_tramo,25-34 años,443,2
424.0,0.8689247454382582,edad_tramo,25-34 años,443,2
501.0,0.6863097088348782,edad_tramo,25-34 años,443,2
147.0,0.6863097088348782,edad_tramo,25-34 años,443,2
406.0,0.8689247454382582,edad_tramo,25-34 años,443,2
535.0,0.8689247454382582,edad_tramo,25-34 años,443,2
226.0,1.217562046721443,edad_tramo,25-34 años,443,2
287.0,0.8689247454382582,edad_tramo,25-34 años,443,2
137.0,1.217562046721443,edad_tramo,25-34 años,443,2
334.0,1.217562046721443,edad_tramo,25-34 años,443,2
515.0,1.217562046721443,edad_tramo,25-34 años,443,2
1622.0,0.9616766678135391,edad_tramo,25-34 años,443,2
174.0,0.8689247454382582,edad_tramo,25-34 años,443,2
530.0,0.9616766678135391,edad_tramo,25-34 años,443,2
1642.0,0.8689247454382582,edad_tramo,25-34 años,443,2
295.0,0.9616766678135391,edad_tramo,25-34 años,443,2
327.0,1.217562046721443,edad_tramo,25-34 años,443,2
425.0,0.9616766678135391,edad_tramo,25-34 años,443,2
1007.0,0.9616766678135391,edad_tramo,25-34 años,443,2
138.0,1.217562046721443,edad_tramo,25-34 años,443,2
165.0,0.6863097088348782,edad_tramo,25-34 años,443,2
235.0,0.6863097088348782,edad_tramo,25-34 años,443,2
261.0,0.6863097088348782,edad_tramo,25-34 años,443,2
357.0,0.8689247454382582,edad_tramo,25-34 años,443,2
396.0,0.6863097088348782,edad_tramo,25-34 años,443,2
488.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1682.0,0.8689247454382582,edad_tramo,25-34 años,443,2
133.0,0.8689247454382582,edad_tramo,25-34 años,443,2
182.0,0.8689247454382582,edad_tramo,25-34 años,443,2
229.0,0.8689247454382582,edad_tramo,25-34 años,443,2
469.0,0.8689247454382582,edad_tramo,25-34 años,443,2
142.0,0.9616766678135391,edad_tramo,25-34 años,443,2
214.0,0.6863097088348782,edad_tramo,25-34 años,443,2
281.0,0.8689247454382582,edad_tramo,25-34 años,443,2
331.0,0.8689247454382582,edad_tramo,25-34 años,443,2
368.0,0.9616766678135391,edad_tramo,25-34 años,443,2
1059.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1588.0,0.8689247454382582,edad_tramo,25-34 años,443,2
391.0,0.6863097088348782,edad_tramo,25-34 años,443,2
474.0,0.8689247454382582,edad_tramo,25-34 años,443,2
2022.0,0.8689247454382582,edad_tramo,25-34 años,443,2
344.0,1.217562046721443,edad_tramo,25-34 años,443,2
352.0,1.217562046721443,edad_tramo,25-34 años,443,2
499.0,0.6863097088348782,edad_tramo,25-34 años,443,2
152.0,0.9616766678135391,edad_tramo,25-34 años,443,2
345.0,1.217562046721443,edad_tramo,25-34 años,443,2
490.0,0.8689247454382582,edad_tramo,25-34 años,443,2
195.0,1.217562046721443,edad_tramo,25-34 años,443,2
219.0,1.217562046721443,edad_tramo,25-34 años,443,2
299.0,0.6863097088348782,edad_tramo,25-34 años,443,2
1066.0,0.8689247454382582,edad_tramo,25-34 años,443,2
1158.0,0.6863097088348782,edad_tramo,25-34 años,443,2
204.0,0.9616766678135391,edad_tramo,25-34 años,443,2
303.0,0.9616766678135391,edad_tramo,25-34 años,443,2
1213.0,1.217562046721443,edad_tramo,25-34 años,443,2
369.0,1.217562046721443,edad_tramo,25-34 años,443,2
529.0,0.8689247454382582,edad_tramo,25-34 años,443,2
263.0,0.9616766678135391,edad_tramo,25-34 años,443,2
304.0,0.8689247454382582,edad_tramo,25-34 años,443,2
405.0,1.217562046721443,edad_tramo,25-34 años,443,2
480.0,0.9616766678135391,edad_tramo,25-34 años,443,2
449.0,0.8689247454382582,edad_tramo,25-34 años,443,2
2322.0,0.6820013645392717,edad_tramo,45-54 años,445,4
958.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2260.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2375.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2374.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2137.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2258.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2373.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2135.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2318.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2319.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2269.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2146.0,0.9556396933504712,edad_tramo,45-54 años,445,4
2138.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2365.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2152.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2259.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2149.0,1.2099187387061097,edad_tramo,45-54 años,445,4
849.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2264.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2320.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1891.0,0.8634700259113033,edad_tramo,45-54 años,445,4
829.0,1.2099187387061097,edad_tramo,45-54 años,445,4
879.0,1.2099187387061097,edad_tramo,45-54 años,445,4
832.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1882.0,0.8634700259113033,edad_tramo,45-54 años,445,4
823.0,1.2099187387061097,edad_tramo,45-54 años,445,4
869.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1451.0,0.8634700259113033,edad_tramo,45-54 años,445,4
880.0,1.2099187387061097,edad_tramo,45-54 años,445,4
940.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1879.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1865.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1913.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1450.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1895.0,0.9721348990956189,edad_tramo,45-54 años,445,4
1420.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1457.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1866.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1893.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2132.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2142.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1897.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1878.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1435.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1857.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1905.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2143.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2265.0,1.2099187387061097,edad_tramo,45-54 años,445,4
955.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1496.0,1.2099187387061097,edad_tramo,45-54 años,445,4
852.0,0.6820013645392717,edad_tramo,45-54 años,445,4
827.0,0.6820013645392717,edad_tramo,45-54 años,445,4
892.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2174.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1004.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1858.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2133.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1395.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1455.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1861.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1864.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1869.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1870.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1875.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1887.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1892.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1898.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1899.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2155.0,0.6820013645392717,edad_tramo,45-54 años,445,4
2348.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1434.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1405.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1889.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2261.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1425.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1906.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1922.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2141.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1904.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1908.0,0.6820013645392717,edad_tramo,45-54 años,445,4
929.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1507.0,0.8634700259113033,edad_tramo,45-54 años,445,4
895.0,0.6820013645392717,edad_tramo,45-54 años,445,4
921.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1863.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1956.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1410.0,0.9721348990956189,edad_tramo,45-54 años,445,4
1426.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1859.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1881.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2136.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1422.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2157.0,0.9556396933504712,edad_tramo,45-54 años,445,4
942.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1432.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1454.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1460.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1462.0,0.8634700259113033,edad_tramo,45-54 años,445,4
938.0,0.6820013645392717,edad_tramo,45-54 años,445,4
943.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1466.0,0.6820013645392717,edad_tramo,45-54 años,445,4
2145.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1877.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1886.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1453.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1440.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1441.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2154.0,1.2099187387061097,edad_tramo,45-54 años,445,4
898.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1409.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1448.0,0.9556396933504712,edad_tramo,45-54 años,445,4
864.0,0.8634700259113033,edad_tramo,45-54 años,445,4
907.0,0.8634700259113033,edad_tramo,45-54 años,445,4
920.0,0.8634700259113033,edad_tramo,45-54 años,445,4
922.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1442.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1884.0,0.8634700259113033,edad_tramo,45-54 años,445,4
822.0,0.6820013645392717,edad_tramo,45-54 años,445,4
8.0,1.2099187387061097,edad_tramo,45-54 años,445,4
925.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1397.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1909.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1456.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1010.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1458.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2262.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2263.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1883.0,0.8634700259113033,edad_tramo,45-54 años,445,4
911.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1399.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2.0,0.8634700259113033,edad_tramo,45-54 años,445,4
937.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1896.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1911.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1915.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1918.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2140.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1447.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1867.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2148.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1400.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1947.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1960.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2134.0,0.6820013645392717,edad_tramo,45-54 años,445,4
2139.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2144.0,0.9556396933504712,edad_tramo,45-54 años,445,4
866.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1417.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1452.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1903.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1907.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1914.0,0.9556396933504712,edad_tramo,45-54 años,445,4
2153.0,1.2099187387061097,edad_tramo,45-54 años,445,4
865.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1404.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1872.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1945.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2349.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1463.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1912.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1917.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2147.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1421.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1445.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1433.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1900.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1916.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1919.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1921.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1910.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1894.0,1.2099187387061097,edad_tramo,45-54 años,445,4
2150.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1414.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1880.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1890.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1419.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1868.0,0.8634700259113033,edad_tramo,45-54 años,445,4
902.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1860.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1438.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1862.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1394.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1439.0,0.6820013645392717,edad_tramo,45-54 años,445,4
2321.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1408.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1871.0,0.8634700259113033,edad_tramo,45-54 años,445,4
908.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1416.0,0.6820013645392717,edad_tramo,45-54 años,445,4
894.0,0.9556396933504712,edad_tramo,45-54 años,445,4
824.0,0.8634700259113033,edad_tramo,45-54 años,445,4
874.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1444.0,0.8634700259113033,edad_tramo,45-54 años,445,4
2156.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1920.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1396.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1412.0,0.9556396933504712,edad_tramo,45-54 años,445,4
2131.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1885.0,0.8634700259113033,edad_tramo,45-54 años,445,4
867.0,0.6820013645392717,edad_tramo,45-54 años,445,4
854.0,0.9556396933504712,edad_tramo,45-54 años,445,4
870.0,0.8634700259113033,edad_tramo,45-54 años,445,4
871.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1428.0,0.8634700259113033,edad_tramo,45-54 años,445,4
868.0,0.8634700259113033,edad_tramo,45-54 años,445,4
861.0,1.2099187387061097,edad_tramo,45-54 años,445,4
936.0,0.6820013645392717,edad_tramo,45-54 años,445,4
878.0,0.8634700259113033,edad_tramo,45-54 años,445,4
853.0,0.9556396933504712,edad_tramo,45-54 años,445,4
858.0,0.6937733251483009,edad_tramo,45-54 años,445,4
928.0,0.9556396933504712,edad_tramo,45-54 años,445,4
859.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1459.0,0.8634700259113033,edad_tramo,45-54 años,445,4
899.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1406.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1461.0,0.8634700259113033,edad_tramo,45-54 años,445,4
825.0,0.8634700259113033,edad_tramo,45-54 años,445,4
931.0,1.2099187387061097,edad_tramo,45-54 años,445,4
957.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1953.0,1.2099187387061097,edad_tramo,45-54 años,445,4
950.0,0.8634700259113033,edad_tramo,45-54 años,445,4
837.0,1.2099187387061097,edad_tramo,45-54 años,445,4
954.0,0.6820013645392717,edad_tramo,45-54 años,445,4
915.0,0.8634700259113033,edad_tramo,45-54 años,445,4
835.0,0.9556396933504712,edad_tramo,45-54 años,445,4
856.0,0.6820013645392717,edad_tramo,45-54 años,445,4
857.0,0.8634700259113033,edad_tramo,45-54 años,445,4
872.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1423.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1431.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1446.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1411.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1436.0,0.8634700259113033,edad_tramo,45-54 años,445,4
826.0,0.8634700259113033,edad_tramo,45-54 años,445,4
830.0,1.2099187387061097,edad_tramo,45-54 años,445,4
833.0,0.6820013645392717,edad_tramo,45-54 años,445,4
860.0,1.2099187387061097,edad_tramo,45-54 años,445,4
877.0,0.8634700259113033,edad_tramo,45-54 años,445,4
901.0,0.8634700259113033,edad_tramo,45-54 años,445,4
905.0,0.6820013645392717,edad_tramo,45-54 años,445,4
944.0,0.8634700259113033,edad_tramo,45-54 años,445,4
945.0,1.2099187387061097,edad_tramo,45-54 años,445,4
839.0,0.6820013645392717,edad_tramo,45-54 años,445,4
900.0,0.8634700259113033,edad_tramo,45-54 años,445,4
935.0,0.6820013645392717,edad_tramo,45-54 años,445,4
841.0,0.6820013645392717,edad_tramo,45-54 años,445,4
885.0,0.8634700259113033,edad_tramo,45-54 años,445,4
896.0,0.8634700259113033,edad_tramo,45-54 años,445,4
897.0,1.2099187387061097,edad_tramo,45-54 años,445,4
848.0,0.9556396933504712,edad_tramo,45-54 años,445,4
903.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1418.0,0.9556396933504712,edad_tramo,45-54 años,445,4
947.0,0.8634700259113033,edad_tramo,45-54 años,445,4
952.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1427.0,0.6820013645392717,edad_tramo,45-54 años,445,4
912.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1464.0,0.9556396933504712,edad_tramo,45-54 años,445,4
836.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1902.0,0.8634700259113033,edad_tramo,45-54 años,445,4
918.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1402.0,0.9556396933504712,edad_tramo,45-54 años,445,4
948.0,0.6820013645392717,edad_tramo,45-54 años,445,4
863.0,1.2099187387061097,edad_tramo,45-54 años,445,4
939.0,0.8634700259113033,edad_tramo,45-54 años,445,4
1415.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1429.0,0.6820013645392717,edad_tramo,45-54 años,445,4
1465.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1443.0,0.9556396933504712,edad_tramo,45-54 años,445,4
882.0,0.8634700259113033,edad_tramo,45-54 años,445,4
840.0,1.2099187387061097,edad_tramo,45-54 años,445,4
886.0,0.6820013645392717,edad_tramo,45-54 años,445,4
6.0,1.2099187387061097,edad_tramo,45-54 años,445,4
1413.0,0.9556396933504712,edad_tramo,45-54 años,445,4
1449.0,0.6820013645392717,edad_tramo,45-54 años,445,4
